timestamp,batch_id,equipment_id,product,moisture_pct,status,gmp_max_moisture_pct
2026-06-06T23:10:00,BATCH-1044,GRAN-02,Paracetamol_500mg,3.86,NORMAL,4.2
2026-06-06T23:20:00,BATCH-1044,GRAN-02,Paracetamol_500mg,2.98,NORMAL,4.2
2026-06-07T22:30:00,BATCH-1045,GRAN-02,Azithromycin_250mg,2.1,NORMAL,3.5
2026-06-07T22:40:00,BATCH-1045,GRAN-02,Azithromycin_250mg,2.08,NORMAL,3.5
2026-06-07T22:50:00,BATCH-1045,GRAN-02,Azithromycin_250mg,3.22,NORMAL,3.5
2026-06-07T23:00:00,BATCH-1045,GRAN-02,Azithromycin_250mg,2.48,NORMAL,3.5
2026-06-07T23:10:00,BATCH-1045,GRAN-02,Azithromycin_250mg,3.07,NORMAL,3.5
2026-06-07T23:20:00,BATCH-1045,GRAN-02,Azithromycin_250mg,2.05,NORMAL,3.5
2026-06-07T23:30:00,BATCH-1045,GRAN-02,Azithromycin_250mg,2.4,NORMAL,3.5
2026-06-07T23:40:00,BATCH-1045,GRAN-02,Azithromycin_250mg,3.25,NORMAL,3.5
2026-06-07T23:50:00,BATCH-1045,GRAN-02,Azithromycin_250mg,2.94,NORMAL,3.5
2026-06-08T00:00:00,BATCH-1045,GRAN-02,Azithromycin_250mg,2.25,NORMAL,3.5
2026-06-08T00:10:00,BATCH-1045,GRAN-02,Azithromycin_250mg,2.32,NORMAL,3.5
2026-06-08T00:20:00,BATCH-1045,GRAN-02,Azithromycin_250mg,2.23,NORMAL,3.5
2026-06-08T23:30:00,BATCH-1046,GRAN-01,Metformin_500mg,2.75,NORMAL,4.0
2026-06-08T23:40:00,BATCH-1046,GRAN-01,Metformin_500mg,3.15,NORMAL,4.0
2026-06-08T23:50:00,BATCH-1046,GRAN-01,Metformin_500mg,2.83,NORMAL,4.0
2026-06-09T00:00:00,BATCH-1046,GRAN-01,Metformin_500mg,3.59,NORMAL,4.0
2026-06-09T00:10:00,BATCH-1046,GRAN-01,Metformin_500mg,2.32,NORMAL,4.0
2026-06-09T00:20:00,BATCH-1046,GRAN-01,Metformin_500mg,2.61,NORMAL,4.0
2026-06-09T00:30:00,BATCH-1046,GRAN-01,Metformin_500mg,3.8,NORMAL,4.0
2026-06-09T00:40:00,BATCH-1046,GRAN-01,Metformin_500mg,2.63,NORMAL,4.0
2026-06-09T00:50:00,BATCH-1046,GRAN-01,Metformin_500mg,3.78,NORMAL,4.0
2026-06-09T01:00:00,BATCH-1046,GRAN-01,Metformin_500mg,2.67,NORMAL,4.0
2026-06-09T01:10:00,BATCH-1046,GRAN-01,Metformin_500mg,2.78,NORMAL,4.0
2026-06-09T01:20:00,BATCH-1046,GRAN-01,Metformin_500mg,3.1,NORMAL,4.0
2026-06-09T00:30:00,BATCH-1047,GRAN-02,Amlodipine_5mg,2.28,NORMAL,3.5
2026-06-09T00:40:00,BATCH-1047,GRAN-02,Amlodipine_5mg,3.2,NORMAL,3.5
2026-06-09T00:50:00,BATCH-1047,GRAN-02,Amlodipine_5mg,3.25,NORMAL,3.5
2026-06-09T01:00:00,BATCH-1047,GRAN-02,Amlodipine_5mg,2.52,NORMAL,3.5
2026-06-09T01:10:00,BATCH-1047,GRAN-02,Amlodipine_5mg,3.28,NORMAL,3.5
2026-06-09T01:20:00,BATCH-1047,GRAN-02,Amlodipine_5mg,2.67,NORMAL,3.5
2026-06-09T01:30:00,BATCH-1047,GRAN-02,Amlodipine_5mg,2.39,NORMAL,3.5
2026-06-09T01:40:00,BATCH-1047,GRAN-02,Amlodipine_5mg,2.29,NORMAL,3.5
2026-06-09T01:50:00,BATCH-1047,GRAN-02,Amlodipine_5mg,2.03,NORMAL,3.5
2026-06-09T02:00:00,BATCH-1047,GRAN-02,Amlodipine_5mg,2.9,NORMAL,3.5
2026-06-09T02:10:00,BATCH-1047,GRAN-02,Amlodipine_5mg,2.72,NORMAL,3.5
2026-06-09T02:20:00,BATCH-1047,GRAN-02,Amlodipine_5mg,3.2,NORMAL,3.5
2026-06-10T01:30:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,2.06,NORMAL,3.8
2026-06-10T01:40:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,2.22,NORMAL,3.8
2026-06-10T01:50:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,2.93,NORMAL,3.8
2026-06-10T02:00:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,3.3,NORMAL,3.8
2026-06-10T02:10:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,2.64,NORMAL,3.8
2026-06-10T02:20:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,3.17,NORMAL,3.8
2026-06-10T02:30:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,3.27,NORMAL,3.8
2026-06-10T02:40:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,3.32,NORMAL,3.8
2026-06-10T02:50:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,2.92,NORMAL,3.8
2026-06-10T03:00:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,2.95,NORMAL,3.8
2026-06-10T03:10:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,3.17,NORMAL,3.8
2026-06-10T03:20:00,BATCH-1048,GRAN-02,Atorvastatin_10mg,2.13,NORMAL,3.8
2026-06-09T20:30:00,BATCH-1049,GRAN-01,Paracetamol_500mg,3.54,NORMAL,4.2
2026-06-09T20:40:00,BATCH-1049,GRAN-01,Paracetamol_500mg,3.63,NORMAL,4.2
2026-06-09T20:50:00,BATCH-1049,GRAN-01,Paracetamol_500mg,3.74,NORMAL,4.2
2026-06-09T21:00:00,BATCH-1049,GRAN-01,Paracetamol_500mg,2.45,NORMAL,4.2
2026-06-09T21:10:00,BATCH-1049,GRAN-01,Paracetamol_500mg,3.2,NORMAL,4.2
2026-06-09T21:20:00,BATCH-1049,GRAN-01,Paracetamol_500mg,5.8,DEVIATION,4.2
2026-06-09T21:30:00,BATCH-1049,GRAN-01,Paracetamol_500mg,2.61,NORMAL,4.2
2026-06-09T21:40:00,BATCH-1049,GRAN-01,Paracetamol_500mg,3.08,NORMAL,4.2
2026-06-09T21:50:00,BATCH-1049,GRAN-01,Paracetamol_500mg,3.0,NORMAL,4.2
2026-06-09T22:00:00,BATCH-1049,GRAN-01,Paracetamol_500mg,2.1,NORMAL,4.2
2026-06-09T22:10:00,BATCH-1049,GRAN-01,Paracetamol_500mg,2.79,NORMAL,4.2
2026-06-09T22:20:00,BATCH-1049,GRAN-01,Paracetamol_500mg,3.19,NORMAL,4.2
2026-06-10T21:30:00,BATCH-1050,GRAN-02,Azithromycin_250mg,2.29,NORMAL,3.5
2026-06-10T21:40:00,BATCH-1050,GRAN-02,Azithromycin_250mg,2.51,NORMAL,3.5
2026-06-10T21:50:00,BATCH-1050,GRAN-02,Azithromycin_250mg,2.11,NORMAL,3.5
2026-06-10T22:00:00,BATCH-1050,GRAN-02,Azithromycin_250mg,2.06,NORMAL,3.5
2026-06-10T22:10:00,BATCH-1050,GRAN-02,Azithromycin_250mg,2.11,NORMAL,3.5
2026-06-10T22:20:00,BATCH-1050,GRAN-02,Azithromycin_250mg,3.01,NORMAL,3.5
2026-06-10T22:30:00,BATCH-1050,GRAN-02,Azithromycin_250mg,2.18,NORMAL,3.5
2026-06-10T22:40:00,BATCH-1050,GRAN-02,Azithromycin_250mg,2.63,NORMAL,3.5
2026-06-10T22:50:00,BATCH-1050,GRAN-02,Azithromycin_250mg,2.25,NORMAL,3.5
2026-06-10T23:00:00,BATCH-1050,GRAN-02,Azithromycin_250mg,2.96,NORMAL,3.5
2026-06-10T23:10:00,BATCH-1050,GRAN-02,Azithromycin_250mg,2.09,NORMAL,3.5
2026-06-10T23:20:00,BATCH-1050,GRAN-02,Azithromycin_250mg,2.42,NORMAL,3.5
