timestamp,batch_id,equipment_id,product,temperature_C,status,gmp_lower_C,gmp_upper_C
2026-05-21T00:45:00,BATCH-1015,COAT-01,Azithromycin_250mg,35.37,NORMAL,35,42
2026-05-21T00:50:00,BATCH-1015,COAT-01,Azithromycin_250mg,38.68,NORMAL,35,42
2026-05-21T00:55:00,BATCH-1015,COAT-01,Azithromycin_250mg,38.33,NORMAL,35,42
2026-05-21T23:00:00,BATCH-1016,COAT-02,Metformin_500mg,42.57,NORMAL,40,45
2026-05-21T23:05:00,BATCH-1016,COAT-02,Metformin_500mg,42.52,NORMAL,40,45
2026-05-21T23:10:00,BATCH-1016,COAT-02,Metformin_500mg,40.22,NORMAL,40,45
2026-05-21T23:15:00,BATCH-1016,COAT-02,Metformin_500mg,44.33,NORMAL,40,45
2026-05-21T23:20:00,BATCH-1016,COAT-02,Metformin_500mg,42.29,NORMAL,40,45
2026-05-21T23:25:00,BATCH-1016,COAT-02,Metformin_500mg,40.3,NORMAL,40,45
2026-05-21T23:30:00,BATCH-1016,COAT-02,Metformin_500mg,42.01,NORMAL,40,45
2026-05-21T23:35:00,BATCH-1016,COAT-02,Metformin_500mg,42.45,NORMAL,40,45
2026-05-21T23:40:00,BATCH-1016,COAT-02,Metformin_500mg,40.37,NORMAL,40,45
2026-05-21T23:45:00,BATCH-1016,COAT-02,Metformin_500mg,43.04,NORMAL,40,45
2026-05-21T23:50:00,BATCH-1016,COAT-02,Metformin_500mg,41.38,NORMAL,40,45
2026-05-21T23:55:00,BATCH-1016,COAT-02,Metformin_500mg,42.74,NORMAL,40,45
2026-05-22T00:00:00,BATCH-1016,COAT-02,Metformin_500mg,44.97,NORMAL,40,45
2026-05-22T00:05:00,BATCH-1016,COAT-02,Metformin_500mg,42.27,NORMAL,40,45
2026-05-22T00:10:00,BATCH-1016,COAT-02,Metformin_500mg,40.5,NORMAL,40,45
2026-05-22T00:15:00,BATCH-1016,COAT-02,Metformin_500mg,44.26,NORMAL,40,45
2026-05-22T00:20:00,BATCH-1016,COAT-02,Metformin_500mg,43.84,NORMAL,40,45
2026-05-22T00:25:00,BATCH-1016,COAT-02,Metformin_500mg,41.08,NORMAL,40,45
2026-05-22T00:30:00,BATCH-1016,COAT-02,Metformin_500mg,41.14,NORMAL,40,45
2026-05-22T00:35:00,BATCH-1016,COAT-02,Metformin_500mg,42.27,NORMAL,40,45
2026-05-22T00:40:00,BATCH-1016,COAT-02,Metformin_500mg,40.48,NORMAL,40,45
2026-05-22T00:45:00,BATCH-1016,COAT-02,Metformin_500mg,43.33,NORMAL,40,45
2026-05-22T00:50:00,BATCH-1016,COAT-02,Metformin_500mg,40.76,NORMAL,40,45
2026-05-22T00:55:00,BATCH-1016,COAT-02,Metformin_500mg,40.34,NORMAL,40,45
2026-05-22T01:00:00,BATCH-1016,COAT-02,Metformin_500mg,40.47,NORMAL,40,45
2026-05-22T01:05:00,BATCH-1016,COAT-02,Metformin_500mg,43.69,NORMAL,40,45
2026-05-22T01:10:00,BATCH-1016,COAT-02,Metformin_500mg,42.78,NORMAL,40,45
2026-05-22T01:15:00,BATCH-1016,COAT-02,Metformin_500mg,42.81,NORMAL,40,45
2026-05-22T01:20:00,BATCH-1016,COAT-02,Metformin_500mg,40.61,NORMAL,40,45
2026-05-22T01:25:00,BATCH-1016,COAT-02,Metformin_500mg,43.33,NORMAL,40,45
2026-05-22T01:30:00,BATCH-1016,COAT-02,Metformin_500mg,44.34,NORMAL,40,45
2026-05-22T01:35:00,BATCH-1016,COAT-02,Metformin_500mg,44.84,NORMAL,40,45
2026-05-22T01:40:00,BATCH-1016,COAT-02,Metformin_500mg,41.76,NORMAL,40,45
2026-05-22T01:45:00,BATCH-1016,COAT-02,Metformin_500mg,41.06,NORMAL,40,45
2026-05-22T01:50:00,BATCH-1016,COAT-02,Metformin_500mg,41.12,NORMAL,40,45
2026-05-22T01:55:00,BATCH-1016,COAT-02,Metformin_500mg,44.23,NORMAL,40,45
2026-05-22T00:00:00,BATCH-1017,COAT-01,Amlodipine_5mg,43.81,NORMAL,40,45
2026-05-22T00:05:00,BATCH-1017,COAT-01,Amlodipine_5mg,44.04,NORMAL,40,45
2026-05-22T00:10:00,BATCH-1017,COAT-01,Amlodipine_5mg,44.87,NORMAL,40,45
2026-05-22T00:15:00,BATCH-1017,COAT-01,Amlodipine_5mg,43.07,NORMAL,40,45
2026-05-22T00:20:00,BATCH-1017,COAT-01,Amlodipine_5mg,40.13,NORMAL,40,45
2026-05-22T00:25:00,BATCH-1017,COAT-01,Amlodipine_5mg,44.15,NORMAL,40,45
2026-05-22T00:30:00,BATCH-1017,COAT-01,Amlodipine_5mg,40.9,NORMAL,40,45
2026-05-22T00:35:00,BATCH-1017,COAT-01,Amlodipine_5mg,41.54,NORMAL,40,45
2026-05-22T00:40:00,BATCH-1017,COAT-01,Amlodipine_5mg,40.03,NORMAL,40,45
2026-05-22T00:45:00,BATCH-1017,COAT-01,Amlodipine_5mg,42.83,NORMAL,40,45
2026-05-22T00:50:00,BATCH-1017,COAT-01,Amlodipine_5mg,40.71,NORMAL,40,45
2026-05-22T00:55:00,BATCH-1017,COAT-01,Amlodipine_5mg,40.15,NORMAL,40,45
2026-05-22T01:00:00,BATCH-1017,COAT-01,Amlodipine_5mg,41.08,NORMAL,40,45
2026-05-22T01:05:00,BATCH-1017,COAT-01,Amlodipine_5mg,41.7,NORMAL,40,45
2026-05-22T01:10:00,BATCH-1017,COAT-01,Amlodipine_5mg,43.61,NORMAL,40,45
2026-05-22T01:15:00,BATCH-1017,COAT-01,Amlodipine_5mg,42.84,NORMAL,40,45
2026-05-22T01:20:00,BATCH-1017,COAT-01,Amlodipine_5mg,40.26,NORMAL,40,45
2026-05-22T01:25:00,BATCH-1017,COAT-01,Amlodipine_5mg,43.09,NORMAL,40,45
2026-05-22T01:30:00,BATCH-1017,COAT-01,Amlodipine_5mg,41.36,NORMAL,40,45
2026-05-22T01:35:00,BATCH-1017,COAT-01,Amlodipine_5mg,42.43,NORMAL,40,45
2026-05-22T01:40:00,BATCH-1017,COAT-01,Amlodipine_5mg,41.37,NORMAL,40,45
2026-05-22T01:45:00,BATCH-1017,COAT-01,Amlodipine_5mg,40.57,NORMAL,40,45
2026-05-22T01:50:00,BATCH-1017,COAT-01,Amlodipine_5mg,41.42,NORMAL,40,45
2026-05-22T01:55:00,BATCH-1017,COAT-01,Amlodipine_5mg,42.43,NORMAL,40,45
2026-05-22T02:00:00,BATCH-1017,COAT-01,Amlodipine_5mg,40.23,NORMAL,40,45
2026-05-22T02:05:00,BATCH-1017,COAT-01,Amlodipine_5mg,43.0,NORMAL,40,45
2026-05-22T02:10:00,BATCH-1017,COAT-01,Amlodipine_5mg,47.21,DEVIATION,40,45
2026-05-22T02:15:00,BATCH-1017,COAT-01,Amlodipine_5mg,40.69,NORMAL,40,45
2026-05-22T02:20:00,BATCH-1017,COAT-01,Amlodipine_5mg,41.64,NORMAL,40,45
2026-05-22T02:25:00,BATCH-1017,COAT-01,Amlodipine_5mg,48.99,DEVIATION,40,45
2026-05-22T02:30:00,BATCH-1017,COAT-01,Amlodipine_5mg,41.9,NORMAL,40,45
2026-05-22T02:35:00,BATCH-1017,COAT-01,Amlodipine_5mg,42.5,NORMAL,40,45
2026-05-22T02:40:00,BATCH-1017,COAT-01,Amlodipine_5mg,44.03,NORMAL,40,45
2026-05-22T02:45:00,BATCH-1017,COAT-01,Amlodipine_5mg,44.31,NORMAL,40,45
2026-05-22T02:50:00,BATCH-1017,COAT-01,Amlodipine_5mg,40.09,NORMAL,40,45
2026-05-22T02:55:00,BATCH-1017,COAT-01,Amlodipine_5mg,44.31,NORMAL,40,45
2026-05-23T01:00:00,BATCH-1018,COAT-02,Atorvastatin_10mg,41.44,NORMAL,38,44
2026-05-23T01:05:00,BATCH-1018,COAT-02,Atorvastatin_10mg,40.51,NORMAL,38,44
2026-05-23T01:10:00,BATCH-1018,COAT-02,Atorvastatin_10mg,38.13,NORMAL,38,44
2026-05-23T01:15:00,BATCH-1018,COAT-02,Atorvastatin_10mg,42.81,NORMAL,38,44
2026-05-23T01:20:00,BATCH-1018,COAT-02,Atorvastatin_10mg,42.99,NORMAL,38,44
2026-05-23T01:25:00,BATCH-1018,COAT-02,Atorvastatin_10mg,38.53,NORMAL,38,44
2026-05-23T01:30:00,BATCH-1018,COAT-02,Atorvastatin_10mg,39.46,NORMAL,38,44
2026-05-23T01:35:00,BATCH-1018,COAT-02,Atorvastatin_10mg,41.14,NORMAL,38,44
2026-05-23T01:40:00,BATCH-1018,COAT-02,Atorvastatin_10mg,39.86,NORMAL,38,44
2026-05-23T01:45:00,BATCH-1018,COAT-02,Atorvastatin_10mg,40.0,NORMAL,38,44
2026-05-23T01:50:00,BATCH-1018,COAT-02,Atorvastatin_10mg,41.06,NORMAL,38,44
2026-05-23T01:55:00,BATCH-1018,COAT-02,Atorvastatin_10mg,41.06,NORMAL,38,44
2026-05-23T02:00:00,BATCH-1018,COAT-02,Atorvastatin_10mg,40.1,NORMAL,38,44
2026-05-23T02:05:00,BATCH-1018,COAT-02,Atorvastatin_10mg,42.91,NORMAL,38,44
2026-05-23T02:10:00,BATCH-1018,COAT-02,Atorvastatin_10mg,39.42,NORMAL,38,44
2026-05-23T02:15:00,BATCH-1018,COAT-02,Atorvastatin_10mg,39.18,NORMAL,38,44
2026-05-23T02:20:00,BATCH-1018,COAT-02,Atorvastatin_10mg,42.56,NORMAL,38,44
2026-05-23T02:25:00,BATCH-1018,COAT-02,Atorvastatin_10mg,39.06,NORMAL,38,44
2026-05-23T02:30:00,BATCH-1018,COAT-02,Atorvastatin_10mg,40.96,NORMAL,38,44
2026-05-23T02:35:00,BATCH-1018,COAT-02,Atorvastatin_10mg,42.56,NORMAL,38,44
2026-05-23T02:40:00,BATCH-1018,COAT-02,Atorvastatin_10mg,43.54,NORMAL,38,44
2026-05-23T02:45:00,BATCH-1018,COAT-02,Atorvastatin_10mg,41.81,NORMAL,38,44
2026-05-23T02:50:00,BATCH-1018,COAT-02,Atorvastatin_10mg,43.19,NORMAL,38,44
2026-05-23T02:55:00,BATCH-1018,COAT-02,Atorvastatin_10mg,38.91,NORMAL,38,44
2026-05-23T03:00:00,BATCH-1018,COAT-02,Atorvastatin_10mg,40.65,NORMAL,38,44
2026-05-23T03:05:00,BATCH-1018,COAT-02,Atorvastatin_10mg,39.65,NORMAL,38,44
2026-05-23T03:10:00,BATCH-1018,COAT-02,Atorvastatin_10mg,41.04,NORMAL,38,44
2026-05-23T03:15:00,BATCH-1018,COAT-02,Atorvastatin_10mg,40.71,NORMAL,38,44
2026-05-23T03:20:00,BATCH-1018,COAT-02,Atorvastatin_10mg,42.99,NORMAL,38,44
2026-05-23T03:25:00,BATCH-1018,COAT-02,Atorvastatin_10mg,43.19,NORMAL,38,44
2026-05-23T03:30:00,BATCH-1018,COAT-02,Atorvastatin_10mg,41.69,NORMAL,38,44
2026-05-23T03:35:00,BATCH-1018,COAT-02,Atorvastatin_10mg,40.78,NORMAL,38,44
2026-05-23T03:40:00,BATCH-1018,COAT-02,Atorvastatin_10mg,42.75,NORMAL,38,44
2026-05-23T03:45:00,BATCH-1018,COAT-02,Atorvastatin_10mg,40.7,NORMAL,38,44
2026-05-23T03:50:00,BATCH-1018,COAT-02,Atorvastatin_10mg,41.91,NORMAL,38,44
2026-05-23T03:55:00,BATCH-1018,COAT-02,Atorvastatin_10mg,40.85,NORMAL,38,44
2026-05-22T20:00:00,BATCH-1019,COAT-01,Paracetamol_500mg,40.37,NORMAL,40,46
2026-05-22T20:05:00,BATCH-1019,COAT-01,Paracetamol_500mg,45.39,NORMAL,40,46
2026-05-22T20:10:00,BATCH-1019,COAT-01,Paracetamol_500mg,44.29,NORMAL,40,46
2026-05-22T20:15:00,BATCH-1019,COAT-01,Paracetamol_500mg,41.04,NORMAL,40,46
2026-05-22T20:20:00,BATCH-1019,COAT-01,Paracetamol_500mg,42.63,NORMAL,40,46
2026-05-22T20:25:00,BATCH-1019,COAT-01,Paracetamol_500mg,43.14,NORMAL,40,46
2026-05-22T20:30:00,BATCH-1019,COAT-01,Paracetamol_500mg,42.24,NORMAL,40,46
2026-05-22T20:35:00,BATCH-1019,COAT-01,Paracetamol_500mg,42.45,NORMAL,40,46
2026-05-22T20:40:00,BATCH-1019,COAT-01,Paracetamol_500mg,43.59,NORMAL,40,46
2026-05-22T20:45:00,BATCH-1019,COAT-01,Paracetamol_500mg,43.88,NORMAL,40,46
2026-05-22T20:50:00,BATCH-1019,COAT-01,Paracetamol_500mg,40.57,NORMAL,40,46
2026-05-22T20:55:00,BATCH-1019,COAT-01,Paracetamol_500mg,41.7,NORMAL,40,46
2026-05-22T21:00:00,BATCH-1019,COAT-01,Paracetamol_500mg,43.94,NORMAL,40,46
2026-05-22T21:05:00,BATCH-1019,COAT-01,Paracetamol_500mg,45.24,NORMAL,40,46
2026-05-22T21:10:00,BATCH-1019,COAT-01,Paracetamol_500mg,43.5,NORMAL,40,46
2026-05-22T21:15:00,BATCH-1019,COAT-01,Paracetamol_500mg,42.1,NORMAL,40,46
2026-05-22T21:20:00,BATCH-1019,COAT-01,Paracetamol_500mg,44.19,NORMAL,40,46
2026-05-22T21:25:00,BATCH-1019,COAT-01,Paracetamol_500mg,43.57,NORMAL,40,46
2026-05-22T21:30:00,BATCH-1019,COAT-01,Paracetamol_500mg,41.86,NORMAL,40,46
2026-05-22T21:35:00,BATCH-1019,COAT-01,Paracetamol_500mg,44.75,NORMAL,40,46
2026-05-22T21:40:00,BATCH-1019,COAT-01,Paracetamol_500mg,44.02,NORMAL,40,46
2026-05-22T21:45:00,BATCH-1019,COAT-01,Paracetamol_500mg,44.43,NORMAL,40,46
2026-05-22T21:50:00,BATCH-1019,COAT-01,Paracetamol_500mg,43.16,NORMAL,40,46
2026-05-22T21:55:00,BATCH-1019,COAT-01,Paracetamol_500mg,42.54,NORMAL,40,46
2026-05-22T22:00:00,BATCH-1019,COAT-01,Paracetamol_500mg,42.18,NORMAL,40,46
2026-05-22T22:05:00,BATCH-1019,COAT-01,Paracetamol_500mg,41.29,NORMAL,40,46
2026-05-22T22:10:00,BATCH-1019,COAT-01,Paracetamol_500mg,42.92,NORMAL,40,46
2026-05-22T22:15:00,BATCH-1019,COAT-01,Paracetamol_500mg,40.83,NORMAL,40,46
2026-05-22T22:20:00,BATCH-1019,COAT-01,Paracetamol_500mg,45.07,NORMAL,40,46
2026-05-22T22:25:00,BATCH-1019,COAT-01,Paracetamol_500mg,44.63,NORMAL,40,46
2026-05-22T22:30:00,BATCH-1019,COAT-01,Paracetamol_500mg,45.3,NORMAL,40,46
2026-05-22T22:35:00,BATCH-1019,COAT-01,Paracetamol_500mg,48.35,DEVIATION,40,46
2026-05-22T22:40:00,BATCH-1019,COAT-01,Paracetamol_500mg,40.79,NORMAL,40,46
2026-05-22T22:45:00,BATCH-1019,COAT-01,Paracetamol_500mg,40.97,NORMAL,40,46
2026-05-22T22:50:00,BATCH-1019,COAT-01,Paracetamol_500mg,44.63,NORMAL,40,46
2026-05-22T22:55:00,BATCH-1019,COAT-01,Paracetamol_500mg,40.99,NORMAL,40,46
2026-05-23T21:00:00,BATCH-1020,COAT-02,Azithromycin_250mg,37.88,NORMAL,35,42
2026-05-23T21:05:00,BATCH-1020,COAT-02,Azithromycin_250mg,36.66,NORMAL,35,42
2026-05-23T21:10:00,BATCH-1020,COAT-02,Azithromycin_250mg,36.99,NORMAL,35,42
2026-05-23T21:15:00,BATCH-1020,COAT-02,Azithromycin_250mg,38.14,NORMAL,35,42
2026-05-23T21:20:00,BATCH-1020,COAT-02,Azithromycin_250mg,37.17,NORMAL,35,42
2026-05-23T21:25:00,BATCH-1020,COAT-02,Azithromycin_250mg,38.28,NORMAL,35,42
2026-05-23T21:30:00,BATCH-1020,COAT-02,Azithromycin_250mg,37.57,NORMAL,35,42
2026-05-23T21:35:00,BATCH-1020,COAT-02,Azithromycin_250mg,41.89,NORMAL,35,42
2026-05-23T21:40:00,BATCH-1020,COAT-02,Azithromycin_250mg,36.97,NORMAL,35,42
2026-05-23T21:45:00,BATCH-1020,COAT-02,Azithromycin_250mg,38.69,NORMAL,35,42
2026-05-23T21:50:00,BATCH-1020,COAT-02,Azithromycin_250mg,40.72,NORMAL,35,42
2026-05-23T21:55:00,BATCH-1020,COAT-02,Azithromycin_250mg,35.97,NORMAL,35,42
2026-05-23T22:00:00,BATCH-1020,COAT-02,Azithromycin_250mg,39.49,NORMAL,35,42
2026-05-23T22:05:00,BATCH-1020,COAT-02,Azithromycin_250mg,38.88,NORMAL,35,42
2026-05-23T22:10:00,BATCH-1020,COAT-02,Azithromycin_250mg,40.92,NORMAL,35,42
2026-05-23T22:15:00,BATCH-1020,COAT-02,Azithromycin_250mg,37.0,NORMAL,35,42
2026-05-23T22:20:00,BATCH-1020,COAT-02,Azithromycin_250mg,36.91,NORMAL,35,42
2026-05-23T22:25:00,BATCH-1020,COAT-02,Azithromycin_250mg,36.03,NORMAL,35,42
2026-05-23T22:30:00,BATCH-1020,COAT-02,Azithromycin_250mg,41.62,NORMAL,35,42
2026-05-23T22:35:00,BATCH-1020,COAT-02,Azithromycin_250mg,38.16,NORMAL,35,42
2026-05-23T22:40:00,BATCH-1020,COAT-02,Azithromycin_250mg,35.19,NORMAL,35,42
2026-05-23T22:45:00,BATCH-1020,COAT-02,Azithromycin_250mg,38.51,NORMAL,35,42
2026-05-23T22:50:00,BATCH-1020,COAT-02,Azithromycin_250mg,41.96,NORMAL,35,42
2026-05-23T22:55:00,BATCH-1020,COAT-02,Azithromycin_250mg,35.2,NORMAL,35,42
2026-05-23T23:00:00,BATCH-1020,COAT-02,Azithromycin_250mg,40.87,NORMAL,35,42
2026-05-23T23:05:00,BATCH-1020,COAT-02,Azithromycin_250mg,40.54,NORMAL,35,42
2026-05-23T23:10:00,BATCH-1020,COAT-02,Azithromycin_250mg,37.01,NORMAL,35,42
2026-05-23T23:15:00,BATCH-1020,COAT-02,Azithromycin_250mg,39.87,NORMAL,35,42
2026-05-23T23:20:00,BATCH-1020,COAT-02,Azithromycin_250mg,39.94,NORMAL,35,42
2026-05-23T23:25:00,BATCH-1020,COAT-02,Azithromycin_250mg,35.04,NORMAL,35,42
2026-05-23T23:30:00,BATCH-1020,COAT-02,Azithromycin_250mg,36.79,NORMAL,35,42
2026-05-23T23:35:00,BATCH-1020,COAT-02,Azithromycin_250mg,38.84,NORMAL,35,42
2026-05-23T23:40:00,BATCH-1020,COAT-02,Azithromycin_250mg,38.69,NORMAL,35,42
2026-05-23T23:45:00,BATCH-1020,COAT-02,Azithromycin_250mg,37.02,NORMAL,35,42
2026-05-23T23:50:00,BATCH-1020,COAT-02,Azithromycin_250mg,35.33,NORMAL,35,42
2026-05-23T23:55:00,BATCH-1020,COAT-02,Azithromycin_250mg,40.56,NORMAL,35,42
2026-05-24T22:00:00,BATCH-1021,COAT-01,Metformin_500mg,40.55,NORMAL,40,45
2026-05-24T22:05:00,BATCH-1021,COAT-01,Metformin_500mg,42.98,NORMAL,40,45
2026-05-24T22:10:00,BATCH-1021,COAT-01,Metformin_500mg,48.06,DEVIATION,40,45
2026-05-24T22:15:00,BATCH-1021,COAT-01,Metformin_500mg,40.72,NORMAL,40,45
2026-05-24T22:20:00,BATCH-1021,COAT-01,Metformin_500mg,43.07,NORMAL,40,45
2026-05-24T22:25:00,BATCH-1021,COAT-01,Metformin_500mg,42.08,NORMAL,40,45
2026-05-24T22:30:00,BATCH-1021,COAT-01,Metformin_500mg,40.43,NORMAL,40,45
2026-05-24T22:35:00,BATCH-1021,COAT-01,Metformin_500mg,40.34,NORMAL,40,45
2026-05-24T22:40:00,BATCH-1021,COAT-01,Metformin_500mg,42.54,NORMAL,40,45
2026-05-24T22:45:00,BATCH-1021,COAT-01,Metformin_500mg,42.77,NORMAL,40,45
2026-05-24T22:50:00,BATCH-1021,COAT-01,Metformin_500mg,42.35,NORMAL,40,45
2026-05-24T22:55:00,BATCH-1021,COAT-01,Metformin_500mg,44.91,NORMAL,40,45
2026-05-24T23:00:00,BATCH-1021,COAT-01,Metformin_500mg,40.08,NORMAL,40,45
2026-05-24T23:05:00,BATCH-1021,COAT-01,Metformin_500mg,41.72,NORMAL,40,45
2026-05-24T23:10:00,BATCH-1021,COAT-01,Metformin_500mg,43.14,NORMAL,40,45
2026-05-24T23:15:00,BATCH-1021,COAT-01,Metformin_500mg,43.68,NORMAL,40,45
2026-05-24T23:20:00,BATCH-1021,COAT-01,Metformin_500mg,40.22,NORMAL,40,45
2026-05-24T23:25:00,BATCH-1021,COAT-01,Metformin_500mg,44.07,NORMAL,40,45
2026-05-24T23:30:00,BATCH-1021,COAT-01,Metformin_500mg,43.9,NORMAL,40,45
2026-05-24T23:35:00,BATCH-1021,COAT-01,Metformin_500mg,43.48,NORMAL,40,45
2026-05-24T23:40:00,BATCH-1021,COAT-01,Metformin_500mg,44.06,NORMAL,40,45
2026-05-24T23:45:00,BATCH-1021,COAT-01,Metformin_500mg,43.88,NORMAL,40,45
2026-05-24T23:50:00,BATCH-1021,COAT-01,Metformin_500mg,41.47,NORMAL,40,45
2026-05-24T23:55:00,BATCH-1021,COAT-01,Metformin_500mg,41.0,NORMAL,40,45
2026-05-25T00:00:00,BATCH-1021,COAT-01,Metformin_500mg,44.67,NORMAL,40,45
2026-05-25T00:05:00,BATCH-1021,COAT-01,Metformin_500mg,44.95,NORMAL,40,45
2026-05-25T00:10:00,BATCH-1021,COAT-01,Metformin_500mg,41.27,NORMAL,40,45
2026-05-25T00:15:00,BATCH-1021,COAT-01,Metformin_500mg,40.96,NORMAL,40,45
2026-05-25T00:20:00,BATCH-1021,COAT-01,Metformin_500mg,43.9,NORMAL,40,45
2026-05-25T00:25:00,BATCH-1021,COAT-01,Metformin_500mg,41.66,NORMAL,40,45
2026-05-25T00:30:00,BATCH-1021,COAT-01,Metformin_500mg,41.84,NORMAL,40,45
2026-05-25T00:35:00,BATCH-1021,COAT-01,Metformin_500mg,43.72,NORMAL,40,45
2026-05-25T00:40:00,BATCH-1021,COAT-01,Metformin_500mg,41.93,NORMAL,40,45
2026-05-25T00:45:00,BATCH-1021,COAT-01,Metformin_500mg,42.48,NORMAL,40,45
2026-05-25T00:50:00,BATCH-1021,COAT-01,Metformin_500mg,44.62,NORMAL,40,45
2026-05-25T00:55:00,BATCH-1021,COAT-01,Metformin_500mg,44.01,NORMAL,40,45
2026-05-24T23:00:00,BATCH-1022,COAT-02,Amlodipine_5mg,40.39,NORMAL,40,45
2026-05-24T23:05:00,BATCH-1022,COAT-02,Amlodipine_5mg,44.11,NORMAL,40,45
2026-05-24T23:10:00,BATCH-1022,COAT-02,Amlodipine_5mg,41.61,NORMAL,40,45
2026-05-24T23:15:00,BATCH-1022,COAT-02,Amlodipine_5mg,43.3,NORMAL,40,45
2026-05-24T23:20:00,BATCH-1022,COAT-02,Amlodipine_5mg,43.01,NORMAL,40,45
2026-05-24T23:25:00,BATCH-1022,COAT-02,Amlodipine_5mg,43.45,NORMAL,40,45
2026-05-24T23:30:00,BATCH-1022,COAT-02,Amlodipine_5mg,40.21,NORMAL,40,45
2026-05-24T23:35:00,BATCH-1022,COAT-02,Amlodipine_5mg,41.76,NORMAL,40,45
2026-05-24T23:40:00,BATCH-1022,COAT-02,Amlodipine_5mg,41.37,NORMAL,40,45
2026-05-24T23:45:00,BATCH-1022,COAT-02,Amlodipine_5mg,44.74,NORMAL,40,45
2026-05-24T23:50:00,BATCH-1022,COAT-02,Amlodipine_5mg,43.19,NORMAL,40,45
2026-05-24T23:55:00,BATCH-1022,COAT-02,Amlodipine_5mg,44.01,NORMAL,40,45
2026-05-25T00:00:00,BATCH-1022,COAT-02,Amlodipine_5mg,44.76,NORMAL,40,45
2026-05-25T00:05:00,BATCH-1022,COAT-02,Amlodipine_5mg,43.04,NORMAL,40,45
2026-05-25T00:10:00,BATCH-1022,COAT-02,Amlodipine_5mg,40.17,NORMAL,40,45
2026-05-25T00:15:00,BATCH-1022,COAT-02,Amlodipine_5mg,43.89,NORMAL,40,45
2026-05-25T00:20:00,BATCH-1022,COAT-02,Amlodipine_5mg,41.91,NORMAL,40,45
2026-05-25T00:25:00,BATCH-1022,COAT-02,Amlodipine_5mg,43.03,NORMAL,40,45
2026-05-25T00:30:00,BATCH-1022,COAT-02,Amlodipine_5mg,44.74,NORMAL,40,45
2026-05-25T00:35:00,BATCH-1022,COAT-02,Amlodipine_5mg,43.82,NORMAL,40,45
2026-05-25T00:40:00,BATCH-1022,COAT-02,Amlodipine_5mg,42.65,NORMAL,40,45
2026-05-25T00:45:00,BATCH-1022,COAT-02,Amlodipine_5mg,43.25,NORMAL,40,45
2026-05-25T00:50:00,BATCH-1022,COAT-02,Amlodipine_5mg,40.57,NORMAL,40,45
2026-05-25T00:55:00,BATCH-1022,COAT-02,Amlodipine_5mg,42.5,NORMAL,40,45
2026-05-25T01:00:00,BATCH-1022,COAT-02,Amlodipine_5mg,42.81,NORMAL,40,45
2026-05-25T01:05:00,BATCH-1022,COAT-02,Amlodipine_5mg,41.3,NORMAL,40,45
2026-05-25T01:10:00,BATCH-1022,COAT-02,Amlodipine_5mg,44.98,NORMAL,40,45
2026-05-25T01:15:00,BATCH-1022,COAT-02,Amlodipine_5mg,44.58,NORMAL,40,45
2026-05-25T01:20:00,BATCH-1022,COAT-02,Amlodipine_5mg,40.61,NORMAL,40,45
2026-05-25T01:25:00,BATCH-1022,COAT-02,Amlodipine_5mg,42.26,NORMAL,40,45
2026-05-25T01:30:00,BATCH-1022,COAT-02,Amlodipine_5mg,42.23,NORMAL,40,45
2026-05-25T01:35:00,BATCH-1022,COAT-02,Amlodipine_5mg,43.41,NORMAL,40,45
2026-05-25T01:40:00,BATCH-1022,COAT-02,Amlodipine_5mg,41.6,NORMAL,40,45
2026-05-25T01:45:00,BATCH-1022,COAT-02,Amlodipine_5mg,40.32,NORMAL,40,45
2026-05-25T01:50:00,BATCH-1022,COAT-02,Amlodipine_5mg,44.46,NORMAL,40,45
2026-05-25T01:55:00,BATCH-1022,COAT-02,Amlodipine_5mg,43.56,NORMAL,40,45
2026-05-26T00:00:00,BATCH-1023,COAT-01,Atorvastatin_10mg,41.83,NORMAL,38,44
2026-05-26T00:05:00,BATCH-1023,COAT-01,Atorvastatin_10mg,41.05,NORMAL,38,44
2026-05-26T00:10:00,BATCH-1023,COAT-01,Atorvastatin_10mg,39.21,NORMAL,38,44
2026-05-26T00:15:00,BATCH-1023,COAT-01,Atorvastatin_10mg,42.74,NORMAL,38,44
2026-05-26T00:20:00,BATCH-1023,COAT-01,Atorvastatin_10mg,47.22,DEVIATION,38,44
2026-05-26T00:25:00,BATCH-1023,COAT-01,Atorvastatin_10mg,42.82,NORMAL,38,44
2026-05-26T00:30:00,BATCH-1023,COAT-01,Atorvastatin_10mg,41.67,NORMAL,38,44
2026-05-26T00:35:00,BATCH-1023,COAT-01,Atorvastatin_10mg,39.86,NORMAL,38,44
2026-05-26T00:40:00,BATCH-1023,COAT-01,Atorvastatin_10mg,42.31,NORMAL,38,44
2026-05-26T00:45:00,BATCH-1023,COAT-01,Atorvastatin_10mg,42.61,NORMAL,38,44
2026-05-26T00:50:00,BATCH-1023,COAT-01,Atorvastatin_10mg,38.44,NORMAL,38,44
2026-05-26T00:55:00,BATCH-1023,COAT-01,Atorvastatin_10mg,41.85,NORMAL,38,44
2026-05-26T01:00:00,BATCH-1023,COAT-01,Atorvastatin_10mg,42.08,NORMAL,38,44
2026-05-26T01:05:00,BATCH-1023,COAT-01,Atorvastatin_10mg,43.27,NORMAL,38,44
2026-05-26T01:10:00,BATCH-1023,COAT-01,Atorvastatin_10mg,41.84,NORMAL,38,44
